id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name,has_buynow
176780773,6990576346682,"  Thảm Chùi Chân Siêu Thấm Hút Silicon Chống Trơn Trượt Dễ Dàng Vệ Sinh Màu Sắc Thời Trang Phủ NaNo   Kích Thước: 60x40x1 cm Chất liệu Diatomite, siêu thấm, chân khô ngay sau 2 cú chạm Kháng khuẩn, ...",79000,79000,,0,0,21,,available,,1000,1000,,111461,OEM,True
164079701,2602163725519,"       CỌ PHẾT DẦU MỠ XINH LUNG LINH VỀ HÀNG RỒI Ạ    Hàng hiếm đó nhé!    Cây Cọ Quét Dầu Bằng Silicone - Màu Ngẫu Nhiên được dùng để quét dầu, phết bơ, trứng lên mặt bánh tiện lợi.   Chổi qué...",22000,22000,,0,0,7,,available,,1000,1000,,111461,OEM,True
242041625,1575047258471,"Giường Gấp Ngủ Trưa Văn Phòng Nâng Hạ Nhiều Cấp Độ, Ghế GấpThư Giãn Đọc Sách Mở Ra Thành Giường 23102Thông tín sản phẩm:- Kích thước khi mở ra: 47x210x67(38)cm- Khả năng chịu tải trọng: 160kg- Phần ...",1399000,2000000,,601000,30,8,,available,,1000,1000,,4250493,pehouse,True
67910007,8260316643014,"Dùng để cố định dây điện, dây cáp gọn gàngMỗi nẹp có 2 đầu móc giúp dây ko bị tuộtKích thước nẹp lớn, có thể sử dụng đồng thời cho nhiều loại dây điệnSử dụng keo 3M 2 mặt tiện lợiThiết kế đơn giả...",35000,35000,,0,0,16,,available,,1000,1000,,111461,OEM,True
86962523,4817125001956,"DÂY NHÔM CHUYÊN DÙNG UỐN CÂY CẢNHTrọng lượng: 500grKích cỡ: 1mm - 1.5MM - 2MM - 3MM - 4MM - 5MM - 6MM - 7MM - 8mm.Ưu điểm mềm dẻo, dễ uốn, dễ sử dụng.Độ bền cao.CÁCH UỐN CÂY CẢNH HIỆU QUẢ.dây nh...",65000,65000,,0,0,56,,available,,1000,1000,,111461,OEM,True
83398650,4491470853655,"       • Hộp đựng cáp sạc, phụ kiện ốp lưng, các sản phẩm dẹp, mỹ phẩm, ví, điện thoại, đồng hồ, phụ kiện nhỏ,…   • Sóng E - Chịu lực tốt.   • Chất liệu giấy Thái nhập khẩu cao cấp.   • Thùng (...",221000,221000,,0,0,6,,available,,1000,1000,,4635339,MAGIX,True
109654810,2740081991297,"Do có nhiều khách hàng phản hồi về cách sử dụng sản phẩm sao cho hợp lý. Docneem xin hướng dẫn chi tiết như sau:*Vui lòng kiểm tra đầu phun, khi phun không được, có thể do đầu phun bị khóa*Các bạn lư...",155000,155000,,0,0,221,,available,,1000,1000,,520061,Monrovia,True
71065855,2859265772232,"Được sản xuất từ nhựa nguyên sinh PP cao cấp, đảm bảo không tạp chất, màu sắc tươi sáng, an toàn sức khỏe.Thiết kế khay hứng nước có khe thoát nước thông mình.Có ngăn để muỗng đũa riêng.Phù hợp với gi...",105000,150000,,45000,30,88,,available,,1000,1000,,111461,OEM,True
122939123,2538505626676,ĐIỂM NỔI BẬT CỦA ĐỆM TỰA LƯNG EMAÔm trọn cột sống thắt lưngTạo cảm giác thoải mái khi tựaRuột gối làm từ cao su nonVỏ gối lưới 4D tổ ong thoáng mátTHÔNG TIN SẢN PHẨM ĐỆM TỰA LƯNG EMAHình dáng: ...,149000,298000,,149000,50,103,,available,,1000,1000,,3955813,Ema,True
173854188,2501562105638,Ổ cắm xoay gấp gọn Điện Quang ĐQ ESK RT1/ ĐIỂM ĐẶC BIỆT SẢN PHẨM:Ổ cắm xoay gấp gọn Điện Quang là sản phẩm được thiết kế hướng tới sự nhỏ gọn và tiện lợi cho người sử dụng. Mang nhiều ưu điểm vượt t...,39000,51400,,12400,24,66,,available,,1000,1000,,41391,Điện Quang,True
146432055,5825454478011,"Túi Chân Không Tự Hút Đựng Chăn Mền Quần Áo Không Cần Dụng Cụ HútSử dụng túi đựng chân không tự hút giúp bảo quản đồ dùng khỏi bụi bặm, hư hỏng hay nấm mốBên cạnh đó, túi ép chặt đồ bên trong, giúp t...",42000,42000,,0,0,51,,available,,1000,1000,,111461,OEM,True
51662145,6324772269248,"1.Tính năng ưu việtKeo X2000 là loại keo dán sắt – keo dán kim loại chuyên dụng với thành phần chính là a-xyannoacrylic axit. Đây là một thành phần đơn, có độ nhớt thấp và trong suốt. Với khả năng gắn...",55000,55000,,0,0,51,,available,,1000,1000,,111461,OEM,True
168234677,6584077434619,Một số lưu ý lựa khi lựa sản phẩm: Dòng sản phẩm ghế chỉnh dáng Ablue Curble được lựa chọn theo cân nặng người dùng. Bạn là Nam giới hãy lựa cho mình nhỉnh hơn một bậc lựa chọn nhé.Nếu bạn 35 - 45kg ...,719000,729000,,10000,1,83,,available,,1000,1000,,737521,Ablue,True
38666598,2261946896425,"Túi Đựng Ly Giữ Nhiệt Lớn 900ml Nhiều MẫuDành cho ly giữ nhiệt 900ml.Giúp bảo vệ ly khỏi va đập, trầy xước.Giúp tăng cường khả năng giữ nhiệt.Chất liệu Cao Su SBR dày dặn, bền bỉ, không mùi, an to...",40000,40000,,0,0,276,,available,,1000,1000,,111461,OEM,True
77990689,7930487131618,[MẪU MỚI 2020]Bộ công tắc điều khiển từ xa 100m/30A/220V:Sản phẩm là sự kết hợp và cải tiến mẫu công tắc điều khiển từ xa thế hệ cũ với những cải tiến mới:+ Mạch điều khiển: thiết kế mới đẹp hơn có ...,88000,88000,,0,0,54,,available,,1000,1000,,111461,OEM,True
191678388,4056256392621,"Thảm nhà bếp siêu thấm nước, chống trơn trượt tối giản hiện đạiƯu điểm sản phẩm:Thấm hút nhanh trong thời gian tíc tắcThảm có lớp bám sàn, chống trơn trượt rất tốt, an toàn cho người lớn tuổi và tr...",339000,339000,,0,0,9,,available,,1000,1000,,5706641,NAVIVU,True
12775410,9302937355187,"- Sản xuất bởi Geber – danh tiếng hơn 70 năm ở USA – và kết hợp với kinh nghiệm sinh tồn tuyệt vời của Bear Grylls. Kềm đa năng Gerber Dime Micro Tool nhỏ nhẹ, vừa vặn trong túi của bạn, có thể móc và...",59000,59000,,0,0,3,,available,,1000,1000,,111461,OEM,True
25036394,8089311548205,"Water Filter Pitcher Nano Barrier Nika Made By RussiaTÍNH NĂNGCó thể uống trực tiếp nước sau lọc mà không cần đun sôi (khuyến cáo với nguồn nước máy). Tiết kiệm điện năng vì không dùng điện, khả...",264000,450000,,186000,41,34,,available,,1000,1000,,79599,BARRIER,True
163827070,6529129726353,"Combo 2 hộp chia ngăn sắp xếp quần áo phong cách Nhật Bản VINAVUĐặc điểm nổi bậtHộp có thể gấp gọn khi không sử dụng, nhờ vậy tiết kiệm được không gian trong nhà.Hộp được chia ngăn, có thể đựng đượ...",190000,190000,,0,0,19,,available,,1000,1000,,111461,OEM,True
150872521,7171325120563,"       chai thuỷ tinh 300ml 500ml dáng lùn đựng nước ép,    _ Thuỷ tinh dày dặn - trong suốt   _ Dùng đựng thực phẩm lỏng hoặc khô , trà sữa , coffee , sữa hạt , nước ép   Thông Tin Sản Phẩm :...",22500,23000,,500,2,6,,available,,1000,1000,,111461,OEM,True
72646362,1334593604079,Tải trọng tối đa 1000kgĐế xoay 360 độBánh răng vòng biMỗi bàn đỡ có miếng nhựa cao su ABS Bánh xe nhựa PU...,275000,275000,,0,0,251,,available,,1000,1000,,878839,GOODTOOL,True
23290894,9582215577894,"Đui đèn cảm biến chuyển động hồng ngoạiLưu ý: đui đèn được cài đặt mặc định chỉ sáng vào buổi tối. Một số khách hàng phản ảnh sản phẩm lỗi, không đúng mô tả hoặc chỉ nháy rồi tắt, hoặc sáng một lúc r...",56000,56000,,0,0,9,,available,,1000,1000,,111461,OEM,True
54616409,4561615429267," Giới thiệu sản phẩmChảo chiên chống dính đáy từ Tefal So Chef G1358495 24cm sâu lòng (Đỏ) ĐƯỜNG KÍNH 24cmCHẢO CHIÊN sâu lòng có thể chiên ngập dầu, xào lượng thực phẩm lớnLỚP PHỦ TITANIUM REIN...",439000,599000,,160000,27,365,,available,,1000,1000,,19813,Tefal,True
141971329,4913407983572,"Túi Đựng Hộp Cơm Grepaco Giữ Nhiệt Nóng Lạnh Dạng Đứng Có Ngăn Phụ Đựng Đồ Thức Ăn Văn Phòng, Du Lịch – Vải Bố Canvas, Kích Thước Size Vừa, Kiểu Giỏ Xách Thời Trang Nam Nữ - Tặng Túi Đựng Muỗng Nĩa - ...",121890,239000,,117110,49,69,,available,,1000,1000,,5076287,GREPACO,True
74552693,5689360440968,"       SHOP CHÚNG TÔI CAM KẾT:   ️ Sản phẩm giống như trong hình ảnh   ️ Chất lượng bền, đẹp   GIỚI THIỆU SẢN PHẨM :   Kệ Góc Dán Tường Siêu Chắc   Kệ Góc dán tường là sản phẩm cần thiết và t...",75000,90000,,15000,17,1,,available,,1000,1000,,111461,OEM,True
16169716,3289736890759,"Thông tin sản phẩm:Sản phẩm gồm: 2 lõi lọc thô, 1 lõi lọc than hoạt tính dạng hạt, 1 lõi lọc than hoạt tính dạng nén, phù hợp với máy lọc nước gia đình có 3 ly lọcLõi lọc cấp số 1 (PP): được cấu tạo...",185000,210000,,25000,12,75,,available,,1000,1000,,212575,YAMATO,True
90520422,5551703089979,"Tủ đầu giường 3 ngăn bằng gỗ tiện dụng, kệ để đồ đa năng chịu nước chống mọt:MÔ TẢ SẢN PHẨM:- Chất liệu: Gỗ ép cao cấp- Kích thước đóng gói: 40*30*14cm.- Trọng lượng: 6,5kg.- Tủ để đầu giường 3 ngăn ...",126000,126000,,0,0,1,,available,,1000,1000,,111461,OEM,True
186272724,1575543247570,"Vợt muỗi kiêm đèn bắt muỗi Solove P11 thiết bị 2 tính năngVợt muỗi kiêm đèn bắt muỗi Solove P1 hoạt động như một thiết bị 2 trong 1,vừa là vợt muỗi thông thường vừa là đèn bắt muỗi vào ban đêm.Vợt ...",349000,349000,,0,0,1,,available,,1000,1000,,520673,Solove,True
242627929,5302443255968,"Miếng Dán Nam Châm Tròn Treo Remote Dán Tường Đóng gói:  1 miếng dán nam châm tròn (gồm 2 phần, 1 miếng dán tường và 1 miếng dán lên remote)️ Tính năng Miếng dán nam châm giúp bạn dễ dàng treo remot...",29000,29000,,0,0,0,,available,,1000,1000,,5706641,NAVIVU,True
164221887,3651698345392," Combo 2 dây phơi đồ thông minh - hàng chính hãng THAFADây phơi đồ thông minh an toàn, tiện lợi, cho quần áo khô nhanh hơn. Chất liệu nhựa cao cấp sử dụng lâu bền dưới mọi thời tiết.Dây phơi đồ th...",22000,22000,,0,0,4,,available,,1000,1000,,4534193,THAFA,True
69302505,1933053795366,"KHÁCH HÀNG LƯU Ý ĐỂ PHÂN BIỆT: Hàng sản xuất của Việt Nam nên độ bền và dẻo dai hơn gấp 3 lần của hàng Trung Quốc, không nồng nặc mùi nhựa như hàng Trung QuốcThảm nhựa lưới: thiết kế kiểu zíc zắc, th...",74500,74500,,0,0,8,,available,,1000,1000,,111461,OEM,True
241995596,5691854817789,       Địa chỉ nhà vườn: Khu nhà vườn - HVNN Việt Nam - Trâu Quỳ - Gia Lâm - Hà Nội   ===================================================   THÔNG TIN CÂY GIỐNG   + Tên giống cây: Cây mận tím Me...,2323,2323,,0,0,9,,available,,1000,1000,,111461,OEM,True
657076,4139217991903,   Màng Bọc Thực Phẩm PE Ringo 150 (30cm x 150m)  được sản xuất từ chất liệu nhựa Polyethylene (PE) thông qua quy trình kiểm nghiệm chất lượng 6 tháng / 1 lần nhằm đảm bảo         an toàn cho sức khỏ...,78000,78000,,0,0,74,,available,,1000,1000,,114514,RINGO,True
50009463,9458288653639,"Khăn lau chén bát đa năng với chất vải mềm mịn, siêu thấm hút nước, vắt nhanh khô, giúp bạn lau sạch chén bát đĩa. Khăn lau đa năngcòn dùng để lau chùi bàn bếp, mặt bếp và các vật dụng gia đình như bà...",29000,29000,,0,0,7,,available,,1000,1000,,111461,OEM,True
25557453,6505912339131,Thông số kỹ thuật :  Vật liêu : Thép không gỉ   Kích thước 102x12 mm   Công suất sáng 5W   Ánh sáng LED trắng  Dùng pin AAA nhỏTính năng sản phẩm :   Thiết kế thép nguyên khối rất đẹp tạo c...,42750,45000,,2250,5,22,,available,,1000,1000,,111461,OEM,True
215748307,3034205359902,"Ấm pha trà giữ nhiệt - Bình pha trà dung tích 1000ML có lõi lọc cao cấp có quai cầm rất thích hợp để đựng nước, hãm trà Quá đẹp ạ, đựng nước thôi cũng phải phong cách    Thông số kỹ thuật sản phẩm...",169000,169000,,0,0,1,,available,,1000,1000,,111461,OEM,True
75659112,9747874184771,"Kệ Sách Tổ Ong IGEA Đa Tầng Convent 234F - GP100 không chỉ tạo lên một không gian lưu trữ có điểm nhấn ấn tượng, mà còn là sự quyện hòa giữa tính thẩm mỹ cũng như công năng tiện dụng nhằm mang...",113000,113000,,0,0,1230,,available,,1000,1000,,523789,IGA,True
165256438,5288949507935,"🌸 Thông tin chi tiết bộ sản phẩm Khăn sợi tre- Chất liệu: 60% Sợi tre, 40% Sợi conton - Kích thước: 30x50 cm- Trọng lượng: 70gram- Tính năng Siêu thấm hút, nhanh khô gấp 3-4 lần COTTON kháng ...",23900,23900,,0,0,407,,available,,1000,1000,,111461,OEM,True
158564745,2283754895568,"       Cuộn giấy lau đa năng 220 tờ   Chất liệu 100% Rayon cực an toàn và ưu việt   Đây là loại giấy có nguồn gốc từ chất xơ cellulose, trước nay được sử dụng trong y học để phục vụ các ca phẫu ...",18887,18887,,0,0,1,,available,,1000,1000,,111461,OEM,True
112760341,7963750629652,"Thùng rác treo tủ bếp có nắp đậy thông minh – Parroti Bin BN02Thùng rác treo tủ Parroti Bin BN02 là một sản phẩm đột phá của hãng, thùng rác có thể được treo gọn gàng trước cửa tủ bếp bằng thanh ray...",185000,299000,,114000,38,456,,available,,1000,1000,,746615,Parroti,True
20634384,1351824106096,"Hiện nay hầu hết các kiểu vali được sản xuất đều sẽ được tích hợp thêm phần khóa số cho dây kéo cực kì an toàn. Tuy vậy nhiều người vẫn lo lắng cho hành lí của mình có thể bị trộm cắp, đặc biệt khi k...",43000,43000,,0,0,33,,available,,1000,1000,,111461,OEM,True
191506484,3028589388051,"Đặc điểm nổi bật:Phiên bản LED nâng cấp, tăng cường bảo vệ đôi mắtTùy chỉnh vùng sáng, vùng nhiệt độ 3000-6000KMiễn RGO tiêu chuẩn, tránh xa ánh sáng xanhÁnh sáng tự nhiên, ổn định giảm thiểu kích...",450000,450000,,0,0,45,,available,,1000,1000,,885047,TRIỀU CƯƠNG TECH ,True
47108061,5633038506180,Giới thiệu Bộ 100 túi hút chân không một mặt nhámTúi PA/PE hút chân không là các túi dùng để bảo quản thực phẩm bên trong và được xử lý theo công nghệ rút chân không bằng máy hút chân không chuyên dụ...,65000,65000,,0,0,118,,available,,1000,1000,,111461,OEM,True
185756654,5163075352307," - Chổi cọ nhà vệ sinh Kitimop-Z4 có thiết kế chổi cọ sàn và gạt nước đa năng 2 trong 1 giúp bạn cọ quét làm sạch nhà tắm, nhà vệ sinh nhanh chóng và nhẹ nhàng. Cây chà sàn nhà tắm Kitimop-...",39000,65000,,26000,40,156,,available,,1000,1000,,7368293,Kitimop  Home Tool Cleaning,True
34818286,5518269660484,"*LƯU Ý: kích thước có thể sai lệch 1-3 cm do quá trình mayTúi quai xách tiện lợiKhóa kéo 3/4 miệng túi, 2 dây kéo chắc chắnVải bạt chống nước, có thể giặt và tái sử dụng nhiều lầnChất liệu bền bỉ cho ...",35000,35000,,0,0,504,,available,,1000,1000,,111461,OEM,True
186606653,3609779016263,"Chất liệu cao cấpChảo trơn vân đá Sunhouse - Phủ sơn chống dính, dễ dàng làm sạch được làm từ nhôm nguyên chất, hạn chế móp, méo khi va đập. Chất liệu nhôm còn có khả năng dẫn nhiệt tốt giúp món chi...",87000,123000,,36000,29,10,,available,,1000,1000,,41048,Sunhouse,True
51476716,6575351325491,"Sản phẩm đũa Inox thực sự không phổ biến ở Việt Nam, đa phần lí do mọi người không dùng vì “TRƠN, KHÓ GẮP”. Nhưng với đũa Inox 304 / 316 kiểu mới nhất dưới đây của DandiHome, tất cả sự bất tiện đó sẽ...",312000,400000,,88000,22,690,,available,,1000,1000,,277519,DandiHome,True
37730520,2301881389870,"Móc dán tường Inox 304 có 4 Chấu - có keo siêu dính mặt sau - treo quần áo, vật dụng phòng tắm tiện lợi, không cần khoan tường - HOBBY MT4TV160Sau đây là một số hình ảnh decor về móc inox 4 chấu Inox...",149000,219000,,70000,32,77,,available,,1000,1000,,230607,Hobby Home Decor,True
90721643,2546922266867,[ BỘ 2 ĐIỀU KHIỂN MẪU MỚI2021 ] Công tắc điều khiển từ xa công suất lớn 100m/30A/220V bật tắt từ xa máybơm nước máy rửa xeBộ sản phẩm gồm: 2 tay điều khiển + 1 bộ thu+ Mạch điềukhiển: Model mới tích...,170000,170000,,0,0,55,,available,,1000,1000,,111461,OEM,True
58252037,5413699237865,Kích thước phù hợp với hầu hết cây lau nhà 360 độBông Lau Nhà Microfiber Xoay 360 Độ Sunhouse KS-CO350M bao gồm những sợi bông gắn vào 1 đĩa bằng nhựa PP siêu bền. Đĩa nhựa này có kích thước Ø157 mm ...,25000,36000,,11000,31,39,,available,,1000,1000,,41048,Sunhouse,True
165018079,6962814626576,"       Đặc điểm Nắp cống ngăn mùi:   - Giảm 100% mùi hôi từ lỗ thoát nước sàn.   - Ngăn côn trùng xâm nhập từ đường ống.   - Cực kỳ nhanh gọn, dễ dàng lắp đặt.   - Nhựa PVC an toàn, độ bền cao...",29000,29000,,0,0,0,,available,,1000,1000,,111461,OEM,True
185903849,2042840942539,"Máy khoan pin Bosch GSB 120-LI GEN II (1 pin + 1 sạc + bộ mũi khoan) thiết kế nhỏ gọn, sử dụng lâu nhưng hoàn toàn không mang lại cảm giác mỏi tay. Thiết kế nổi bật với phần tay cầm được làm bằng cao ...",1785000,2514000,,729000,29,2,,available,,1000,1000,,25229,Bosch,True
17899128,9436252802559,"Thiết kế nhỏ gọn, dễ dàng lắp đặtCông nghệ chiếu sáng tiêu chuẩn: tiêu thụ điện năng thấp, ít tỏa nhiệt và có tuổi thọ rất caoPhù hợp nhiều không gian, thân thiện với môi trườngÁnh sáng trắng (3000...",35470,35470,,0,0,53,,available,,1000,1000,,111461,OEM,True
116270289,4253227232585,"Túi Đựng Hộp Cơm Grepaco Giữ Nhiệt Lạnh Nóng Công Sở Văn Phòng, Du Lịch Đựng Đồ Thức Ăn – Vải Bố Canvas, Kích Thước To (Size Lớn), Kiểu Dáng Giỏ Xách Thời Trang Nam Nữ - Tặng Túi Đựng Muỗng Nĩa. Mẫu ...",49000,145000,,96000,66,51,,available,,1000,1000,,5076287,GREPACO,True
115756224,7558786849375,"- Chất liệu: Nhựa an toàn, bền đẹp- Kích thước: 7,5x 7,5 x 11 cmLọ được sử dụng để đựng tăm bông hoặc tăm xỉa răng.Tính ưu việt của lọ đựng tăm hiện đạiKhác với những mẫu lọ tăm cũ, với mẫu lọ tăm...",76000,80000,,4000,5,4,,available,,1000,1000,,111461,OEM,True
24189275,5540467632338," Cân điện tử để bàn WH-B05 5kgNgày nay, khi vật giá đang ngày càng leo thang thì việc tính toán chi phí chi tiêu trong gia đình cũng là một vấn đề đáng quan tâm của các bà nội trợ. Tuy nhiên, thật b...",78900,78900,,0,0,3,,available,,1000,1000,,111461,OEM,True
42467135,6695680176967,"Cốc Lúa Mì Có Nắp với thiết kế đơn giản, thân bình nhỏ gọn dễ cầm nắmNắp mở tiện lợi, an toàn, có thể tháo rời từng bộ phận để chùi rửa.Sản phẩm làm từ lúa mì giúp giữ nhiệt hiệu quả cùng với mùi l...",49494,49494,,0,0,1,,available,,1000,1000,,111461,OEM,True
75419340,9660681907282,"Video : Sau khi gội đầu bạn thường có thói quen dùng máy sấy để làm tóc khô nhanh hơn. Tuy nhiên, việc đó sẽ khiến mái tóc bạn trở nên khô và xơ.Để giúp mái tóc được khỏe đẹp, sau khi gội đầu bạn nên...",41650,49000,,7350,15,12,,available,,1000,1000,,839837,FuNu,True
59339183,5404553812960,Dải xốp chặn cửa bảo đảm an toàn tiện dụngMiếng chặn khe cửa chống côn trùng bụi bẩn tránh kẹt chân bé dài 95cm   chiều dài: 95 cmkhối lượng: 64gchất liệu: XốpTên sản phẩm: Đệm bịt kí...,69000,99000,,30000,30,1,,available,,1000,1000,,111461,OEM,True
136817167,6693848418923,"Kích thước sản phẩm:Chăn 1,1m x 1,5m hoặc 1m x 1,6mGối: 45 cm x 40cmBộ gối mền văn phòng hình thú được làm bằng chất liệu vải nỉ nhung và bông PP an toàn, mềm mại, tạo cảm giác dễ chịu, thoải mái...",219000,219000,,0,0,0,,available,,1000,1000,,111461,OEM,True
94226852,1826539374391,       - Kích thước hộp: 18 *4 *25cm   - Kích thước mặt cân: 14.6cm.   - Màu sắc: Màu trắng   - Chất liệu: nhựa hợp kim   - Trọng lượng tối đa 10kg   - Độ chính xác: 1g   - Màn hình LCD: 0.6...,87700,87700,,0,0,0,,available,,1000,1000,,111461,OEM,True
165994969,3120948747204,"Găng tay nilong tự phân hủy sinh học an toàn thực phẩm, đảm bảo vệ sinh là sản phẩm nillong thân thiện với môi trườngThành phần : Nhựa HDPE, lớp trực tiếp với thực phẩm,phụ gia tự hủy sinh học (hỗ t...",24000,34000,,10000,29,10,,available,,1000,1000,,288231,Titapha,True
24417813,3808419407208,"Bộ drap cotton  áo gối chần gòn được may từ chất liệu 100% vải cotton mềm mại, êm ái và thông thoáng giúp bạn dễ dàng đi vào giấc ngủ ngon. Thiết kế màu sắc trang nhã, phù hợp với mọi không gian nội t...",300000,300000,,0,0,10,,available,,1000,1000,,111461,OEM,True
241995454,3798898746604,       Địa chỉ nhà vườn: Khu nhà vườn - HVNN Việt Nam - Trâu Quỳ - Gia Lâm - Hà Nội   ===================================================   THÔNG TIN CÂY GIỐNG   + Tên giống cây: Sung Mỹ   + Đ...,2267,2267,,0,0,1,,available,,1000,1000,,111461,OEM,True
3969261,9284216766603,"Dây Cáp Bọc Nhựa Khoá Xe Máy, Xe Đạp - Dễ sử dụng , độ an toàn cao không lo sợ kềm cộng lực cắt (vì phải mất rất nhiều thời gian), tuyệt đối an toàn.Được thiết kế từ loại cáp kim loại chắc chắnBên n...",142800,142800,,0,0,108,,available,,1000,1000,,111461,OEM,True
176884169,5884027986110,"       • Đèn Lồng vải có nhiều màu sắc để chọn lựa, có thể mix cùng các loại đèn led để tạo sự lung linh và tươi sáng theo nhu cầu người sử dụng   • Chất liệu: vải phi bóng chống nước   30cm -45...",91080,91080,,0,0,1,,available,,1000,1000,,111461,OEM,True
195922829,1753517854215,THÔNG TIN KỸ THUẬT:1.Thương hiệu : Comet2.Sản phẩm : Hộp đựng thực phẩm ( hộp chữ nhật )3.Mã sản phẩm : CH16-284.Chất liệu : - Thân: Nhựa PP.- Nắp: Nhựa PP. Vành: TPE5.Dung tích : 1.32L6.Kích t...,57000,102000,,45000,44,1,,available,,1000,1000,,19588,Comet,True
46104797,1819007818926,Bình Giữ Nhiệt Holiday Sunset I.d Tumbler Lock&Lock LHC3245 450ml mở nắp bằng một cái chạm tay.Thành trong bình không phủ ceramic chống dính tuy nhiên bạn luôn có thể quản lý bình...,275000,534000,,259000,49,582,,available,,1000,1000,,48077,LocknLock,True
196343204,8811319542021,"Bình Giữ Nhiệt Inox 304 Không Gỉ Có Khay Lọc Trà Deli - Chất Liệu An Toàn - Thiết Kế Sang Trọng, Màu Sắc Thanh Lịch, Tiện Lợi, Pha Trà Cà Phê Giữ Nóng Lạnh - Hàng Chính HãngBÌNH GIỮ NHIỆT DELI...",129000,232200,,103200,44,29,,available,,1000,1000,,46703,Deli,True
179993218,2661690620961,  Phân Bón Tổng Hợp Đầu Trâu NPK 30-10-10   Phân bón vô cơ là tổng hợp của tất cả các nguyên tố dinh dưỡng được bón cho cây để giúp gia tăng và phát huy hiệu quả của cây trồng. Đặc điểm của phân bón...,44500,89000,,44500,50,5,,available,,1000,1000,,111461,OEM,True
71682503,2889063604589,"Đầu nối vòi nước tiện ích Waternymph xoay 720 độ, tạo bọt, hai chế độ phun nước - sản phẩm sáng tạo chất lượng cao của Waternymph Co. Ltd cho vòi nước rửa chén, bồn rửa mặt: - Mã sản phẩm:  4.01.A039...",149000,249000,,100000,40,412,,available,,1000,1000,,709163,Waternymph,True
103824097,5251182095135,"Hạt giống Rau Cần tây F1 - Nảy mầm cao TitaphaCần tây là một loài thực vật thuộc Cây cao, có tuổi thọ gần 2 năm, thân mọc thẳng đứng, cao tới 1,5 m, nhưng có nhiều rãnh dọc, chia nhiều cành mọc đứng...",13900,13900,,0,0,29,,available,,1000,1000,,288231,Titapha,True
803123,2733496461762,"Thùng Rác Fitis Compact PPL1 (20L) được sản xuất trên công nghệ hiện đại, cung cấp giải pháp cho những không gian nhỏ hẹp.Thiết kế thùng thẳng ...",280000,350000,,70000,20,141,,available,,1000,1000,,144317,Fitis,True
57284183,2108574097599,"Đèn đa tính năng, vừa có thể làm đèn bàn vừa có thể kẹp đầu giường để làm đèn đọc sách.Sử dụng ánh sáng LED đều, với ba cấp độ, giúp bảo vệ mắt, chống cận và tiết kiệm điện.Sử dụng pin sạc bền bỉ, thờ...",130000,130000,,0,0,59,,available,,1000,1000,,111461,OEM,True
40752584,9325208885350,"PHÂN BÓN RA RỄ CỰC MẠNH N3MPhân bón ra rễ cực mạnh N3M Thúc đẩy quá trình ra rễ cho cây ăn trái, cây công nghiệp, vườn ươm, cây cảnh…  Bên cạnh đó, khi phun lên lá N3M còn có tác dụng giúp cây nhan...",21150,21150,,0,0,56,,available,,1000,1000,,111461,OEM,True
22949739,9385577136118,Cuộn Băng Keo Trong Suốt Chống Thấm Nước Dán Siêu Dính Đa Năng Dính Trên Mọi Bề MặtCuộn băng dán silicon trong suốt siêu dính có khả năng chịu nhiệt tốt và không bị hư hại khi tiếp xúc trực tiếp vớ...,30000,30000,,0,0,18,,available,,1000,1000,,111461,OEM,True
94778000,9100607091971,"Ô dù được sản xuất trên công nghệ Nhật BảnĐộ mở rộng tới 120cm với 10 nan ô nan ô dày, thép dẻo chịu lực tốt hạn chế gập gẫy sản phẩmKhung, cán chắc chắn, bền đẹp không gỉNút bấm đóng mở tự động thời ...",186000,196000,,10000,5,213,,available,,1000,1000,,837855,XUDI,True
149959628,2002219796673,"Cmbo 6 Cuộn Túi Đựng Rác Gia Đình, Bao Đựng Rác Văn Phòng, Trường Học Tiện Lợi Màu Đen Đầy Đủ 3 Size Tiểu Trung Đại - Chính Hãng MINIIN Bịch đựng rác 3 cuộn cỡ đại, trung, tiểu / Túi đựng rác lốc 3 ...",42300,47000,,4700,10,108,,available,,1000,1000,,5132069,MINIIN,True
74285588,6172578984441,"Đặc điểm nổi bật:– Siêu thấm hút nhanh, khử mùi, kháng khuẩn, mềm mại– Là sản phẩm tiện ích cần thiết cho gia đình bạn– Được sản xuất theo công nghệ Nano mới nhất– Màu sắc: Shop giao màu ngẫu nhiên– K...",120000,120000,,0,0,2,,available,,1000,1000,,111461,OEM,True
11341623,6307454382541,"Dùng cho các thiết bị cần năng lượng cao như: Máy chụp hình, máy nhắn tin, máy hát đĩa CD, trò chơi điện tử và các thiết bị y tế cầm tay, Radio, đồng hồ treo tường, Walkman, Flash chụp hình, đèn pin, ...",96900,96900,,0,0,316,,available,,1000,1000,,21437,Maxell,True
59477703,2515012633842,"- Túi làm từ vải bạt chống thấm không dệt bền, khó rách.- Hoa văn sang trọng, cực đẹp.- Có nhiều dung tích cho sự lựa chọn của người sử dụng.- Bảo vệ đồ đạc quần áo chăn màn khỏi bụi ...",104000,110000,,6000,5,130,,available,,1000,1000,,837855,XUDI,True
